Map Label,Market,Data Center,Latitude,Longitude,Selected,Status,State,Source File
,Not selected,42139 REEDS FARM LN,38.944927,-77.549866,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,IAD11,38.948166,-77.55538,False,Operating,VA,Data_Centers_Database.xlsx
,Not selected,Quail Ridge C - D,38.94839,-77.55884,False,Operating,VA,Data_Centers_Database.xlsx
,Not selected,Google Data Center,37.44555,-79.9223,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,ELIAS DC ASSETS,38.91998,-77.21348,False,Operating,VA,Data_Centers_Database.xlsx
,Not selected,Tysons Enterprise West,38.909004,-77.2205,False,Expanding,VA,Data_Centers_Database.xlsx
,Not selected,Globalinx Virginia Beach,36.783707,-76.00894,False,Operating,VA,Data_Centers_Database.xlsx
,Not selected,Telxius Cable Landing Station Virginia Beach,36.777546,-76.00713,False,Expanding,VA,Data_Centers_Database.xlsx
,Not selected,DATA CENTER VINT HILL,38.747417,-77.674255,False,Expanding,VA,Data_Centers_Database.xlsx
,Not selected,Maple Tree Farm,38.691586,-77.77973,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,Vint Hill Technology Campus (CyrusOne),38.75228,-77.67349,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,Vint Hill Corners,38.744583,-77.68534,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,DP Facilities: Mineral Gap,36.978065,-82.52703,False,Expanding,VA,Data_Centers_Database.xlsx
,Not selected,Amazon Data Service: Orrock Rd,38.121346,-77.50528,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,Mattameade Tech Campus,38.114647,-77.49115,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,Mattameade Tech Campus,38.12168,-77.504196,False,Proposed,VA,Data_Centers_Database.xlsx
,Not selected,Stack Data Center,36.5541,-79.59838,False,Proposed,VA ,Data_Centers_Database.xlsx
,Not selected,Sabey Data Centers - Columbia,47.4067,-120.187,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Equinix Data Center,47.42195,-122.247,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,TierPoint - Spokane Data Center (SPO03),47.67205,-117.096,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Centersquare Seattle Data Center (Lynnwood),47.84165,-122.302,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Digital Fortress Data Center,47.82266,-122.289,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Microsoft,47.3591,-120.159,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Bitfarm Bitcoin Washington,47.19689,-119.293205,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,State Data Center,47.03483,-122.895,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,North Olympic Peninsula Data Centers,48.04007,-122.785,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,CyrusOne Quincy,47.24391,-119.87,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,H5 Data Center,47.247917,-119.82491,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Vantage Data Center,47.24988,-119.814,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Atlas Agro,46.355118,-119.3108,False,Proposed,WA,Data_Centers_Database.xlsx
,Not selected,Digital Fortress Seattle Data Center,47.49397,-122.294,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Digital Reality Data Center,47.614384,-122.33889,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Digital Reality Data Center,47.61257,-122.340096,False,Proposed,WA,Data_Centers_Database.xlsx
,Not selected,H5 Data Centers,47.61901,-122.337,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Seattle EdgeConneX Edge Data Center® (EDC),47.49822,-122.29,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,TierPoint - Seattle Data Center,47.61893,-122.349,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Centersquare Seattle Data Center (Tukwila 2),47.44046,-122.256,False,Operating,WA,Data_Centers_Database.xlsx
,Not selected,Beaver Dam Meta Data Center,43.51469,-88.8214,False,Approved/Permitted/Under construction,WI,Data_Centers_Database.xlsx
,Not selected,Edge Data Center,43.502884,-88.8095,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,42.57651,-88.99512,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Carlton Cloverleaf Data Center,44.42317,-87.53463,False,Cancelled,WI,Data_Centers_Database.xlsx
,Not selected,DeForest QTS Data Center,43.23184,-89.33042,False,Cancelled,WI,Data_Centers_Database.xlsx
,Not selected,MKE1,42.86316,-87.9779,False,Operating,WI,Data_Centers_Database.xlsx
,Not selected,Fredonia Data Center,43.45566,-87.9353,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Cloverleaf Data Center,44.32815,-88.110405,False,Cancelled,WI,Data_Centers_Database.xlsx
,Not selected,Janesville Data Center,42.65851,-89.0211,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,"""Project Cornmaze""",42.57651,-88.999855,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Kenosha Microsoft Data Center,42.62348,-87.9679,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Data center,43.093323,-87.9846,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Microsoft Fairwater Data Center,42.68015,-87.90021,False,Approved/Permitted/Under construction,WI,Data_Centers_Database.xlsx
,Not selected,Project Lighthouse,43.44933,-87.8525,False,Approved/Permitted/Under construction,WI,Data_Centers_Database.xlsx
,Not selected,Caledonia Data Center,42.83487,-87.8458,False,Suspended,WI,Data_Centers_Database.xlsx
,Not selected,Menomonie Data Center,44.92341,-91.8447,False,Suspended,WI,Data_Centers_Database.xlsx
,Not selected,Microsoft Data Center,42.68763,-87.9269,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Microsoft Data Center,42.70384,-87.9382,False,Proposed,WI,Data_Centers_Database.xlsx
,Not selected,Digital Power Optimization,44.41945,-89.8253,False,Cancelled,WI,Data_Centers_Database.xlsx
,Not selected,Google Buffalo Data Center,38.635235,-81.96641,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Ridgeline Microgrid,39.13851,-79.4867,False,Approved/Permitted/Under construction,WV,Data_Centers_Database.xlsx
,Not selected,Hog Lick Aggregates ,39.420273,-80.213455,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Rhea super computing facility (NASA),39.430576,-80.196,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Adams Fork Harless Data Center,37.75417,-82.1179,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Alpha Technologies Data Center,38.41845,-82.4386,False,Approved/Permitted/Under construction,WV,Data_Centers_Database.xlsx
,Not selected,QTS Kearneysville Data Center,39.33659,-77.85235,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Penzance Management ,39.526875,-77.89455,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,NETL’s Computational Science & Engineering Center,39.67102,-79.975006,False,Approved/Permitted/Under construction,WV,Data_Centers_Database.xlsx
,Not selected,Mountaineer Gigasystem/ Monarch Cloud Campus,38.9132,-82.1103,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Adams Fork Wharncliffe Data Center,37.59904,-81.9545,False,Proposed,WV,Data_Centers_Database.xlsx
,Not selected,Meta Data Center,41.08515,-104.833,False,Proposed,WY,Data_Centers_Database.xlsx
,Not selected,Microsoft Azure Data Center,41.12372,-104.901,False,Approved/Permitted/Under construction,WY,Data_Centers_Database.xlsx
,Not selected,Microsoft Cheyenne Data Center,41.06447,-104.77278,False,Proposed,WY,Data_Centers_Database.xlsx
,Not selected,Project Jade,41.031693,-104.7964,False,Suspended,WY,Data_Centers_Database.xlsx
,Not selected,Related Digital,41.137573,-104.71874,False,Proposed,WY,Data_Centers_Database.xlsx
CAISO-1,CAISO,EdgeConneX Edge Data Center,38.59231,-121.277,True,,,caiso_finalized.csv
CAISO-2,CAISO,EdgeCore Data Center,37.38413,-121.965744,True,,,caiso_finalized.csv
CAISO-3,CAISO,Nautilus Data Technology,37.96411,-121.369,True,,,caiso_finalized.csv
CAISO-4,CAISO,ECL,37.39589,-122.047,True,,,caiso_finalized.csv
CAISO-5,CAISO,Cerebras Systems Data Center,37.38112,-121.993,True,,,caiso_finalized.csv
ERCOT-1,ERCOT,Open AI/ SoftBank Stargate Data Center (Lancium Clean Campus),32.50204,-99.7907,True,,,ercot_load_zone_15min.csv
ERCOT-2,ERCOT,Denton Data center,33.21948,-97.2129,True,,,ercot_load_zone_15min.csv
ERCOT-3,ERCOT,QTS_Irving,32.89704,-96.9832,True,,,ercot_load_zone_15min.csv
ERCOT-4,ERCOT,Houston One Data Center,29.803122,-95.75579,True,,,ercot_load_zone_15min.csv
ERCOT-5,ERCOT,Oracle-Austin Data Center,30.38364,-97.6863,True,,,ercot_load_zone_15min.csv
ERCOT-6,ERCOT,Microsoft San Antonio Data Center,29.47843,-98.693,True,,,ercot_load_zone_15min.csv
ISONE-1,ISONE,First Light Data Center,42.928246,-71.46393,True,,,combined_ISONE_5min_lmp.csv
ISONE-2,ISONE,Medford Data Center,42.40601,-71.0752,True,,,combined_ISONE_5min_lmp.csv
ISONE-3,ISONE,Markely Data Center,42.6302,-71.304825,True,,,combined_ISONE_5min_lmp.csv
PJM-1,PJM,Loudoun County Pkwy Data Center,39.01003,-77.46274,True,,,combined_PJM_5min_lmp.csv
PJM-2,PJM,Viking Data Centers,41.050426,-81.4743,True,,,combined_PJM_5min_lmp.csv
PJM-3,PJM,New Albany Meta Data Center/Prometheus,40.06873,-82.75027,True,,,combined_PJM_5min_lmp.csv
PJM-4,PJM,Bitfarm Scrubgrass,41.26942,-79.81057,True,,,combined_PJM_5min_lmp.csv
PJM-5,PJM,Bitfarm Bitcoin Panther Creek,40.8556,-75.8781,True,,,combined_PJM_5min_lmp.csv
NYISO-1,NYISO,Orangeburg Data Center,41.0345,-73.9758,True,,,NYISO_zone_lmp_5min.csv
NYISO-2,NYISO,Global AI,42.104294,-76.04444,True,,,NYISO_zone_lmp_5min.csv
NYISO-3,NYISO,LGA1,40.717728,-74.00832,True,,,NYISO_zone_lmp_5min.csv
NYISO-4,NYISO,BlockFusion aka North East Data Center LLC,43.083187,-79.00317,True,,,NYISO_zone_lmp_5min.csv
NYISO-5,NYISO,North Tonawanda Data Center,43.06086,-78.85376,True,,,NYISO_zone_lmp_5min.csv
